




20190603|VB|171|0|1027|B
20190603|VBR|17|0|315|B
20190603|VTI|3521|0|11266|B
20190603|XRT|2951|0|5151|B
20190604|IJR|283|0|553|B
20190604|IWM|12757|0|30961|B
20190604|IWN|400|0|400|B
20190604|SLYV|100|0|100|B
20190604|VB|209|0|435|B
20190604|VBR|38|0|196|B
20190604|VTI|893|0|4897|B
20190604|VTWO|69|0|70|B
20190604|XRT|4915|0|5260|B
20190605|IJR|2537|0|3791|B
20190605|IWM|7635|0|11682|B
20190605|IWN|215|0|265|B
20190605|RETL|100|0|155|B
20190605|URTY|200|0|400|B
20190605|UWM|20|0|121|B
20190605|VB|100|0|116|B
20190605|VTI|2246|0|3695|B
20190605|XRT|3465|0|6865|B
20190606|IJR|231|0|831|B
20190606|IJS|12|0|12|B
20190606|ITOT|5|0|5|B
20190606|IWM|15927|0|30359|B
20190606|IWN|95|0|95|B
20190606|SPTM|20|0|20|B
20190606|URTY|100|0|100|B
20190606|UWM|400|0|1280|B
20190606|VB|2|0|660|B
20190606|VBR|25|0|25|B
20190606|VTI|794|0|1375|B
20190606|VTWO|99|0|99|B
20190606|XRT|1659|0|1759|B
20190607|IJR|94|0|344|B
20190607|IWM|26002|0|40379|B
20190607|IWN|215|0|1515|B
20190607|SLYV|200|0|200|B
20190607|URTY|300|0|650|B
20190607|UWM|50|0|667|B
20190607|VB|42|0|42|B
20190607|VTI|531|0|2852|B
20190607|VTWO|909|0|909|B
20190607|XRT|1257|0|4357|B
20190610|IJR|375|0|518|B
20190610|IJS|8|0|8|B
20190610|IWM|14817|0|32479|B
20190610|IWN|85|0|85|B
20190610|SLYG|155|0|155|B
20190610|SLYV|400|0|503|B
20190610|UWM|200|0|800|B
20190610|VCR|100|0|100|B
20190610|VIOO|933|0|933|B
20190610|VTI|982|0|1816|B
20190610|VTWV|100|0|100|B
20190610|XRT|425|0|3198|B
20190611|IJR|1239|0|1389|B
20190611|IJS|125|0|125|B
20190611|IJT|100|0|100|B
20190611|ITOT|600|0|604|B
20190611|IWM|27209|0|40511|B
20190611|IWN|100|0|100|B
20190611|RETL|70|0|200|B
20190611|SLYG|136|0|259|B
20190611|SLYV|102|0|102|B
20190611|SPTM|9|0|9|B
20190611|URTY|331|0|609|B
20190611|VB|100|0|150|B
20190611|VTI|3889|0|4349|B
20190611|XRT|3030|0|6030|B
20190612|IJR|30|0|30|B
20190612|IJS|100|0|100|B
20190612|IJT|100|0|119|B
20190612|IWC|100|0|100|B
20190612|IWM|22337|0|35587|B
20190612|IWN|100|0|100|B
20190612|SLYV|100|0|100|B
20190612|URTY|200|0|212|B
20190612|VTI|2278|0|4722|B
20190612|XRT|2226|0|2226|B
20190613|IJR|328|0|1858|B
20190613|IWM|9680|0|22617|B
20190613|IWN|42|0|42|B
20190613|UWM|30|0|568|B
20190613|VB|24|0|24|B
20190613|VBR|1|0|1|B
20190613|VTI|252|0|1637|B
20190613|XRT|12098|0|12723|B
20190614|IJR|1663|0|2372|B
20190614|IJS|3|0|3|B
20190614|IWC|200|0|200|B
20190614|IWM|27983|0|44835|B
20190614|VBR|7|0|7|B
20190614|VTI|71|0|820|B
20190614|XRT|5285|0|7312|B
20190617|IJR|322|0|722|B
20190617|ITOT|50|0|50|B
20190617|IWC|600|0|600|B
20190617|IWM|12433|0|22783|B
20190617|IWN|500|0|500|B
20190617|SCHB|65|0|65|B
20190617|SLYV|100|0|100|B
20190617|VB|1|0|1|B
20190617|VBR|51|0|56|B
20190617|VTI|3610|0|5295|B
20190617|XRT|564|0|1387|B
20190618|IJR|3250|0|4050|B
20190618|IJT|17|0|17|B
20190618|IWC|42|0|42|B
20190618|IWM|21369|0|26328|B
20190618|IWN|15|0|265|B
20190618|RETL|100|0|100|B
20190618|VTI|424|0|1510|B
20190618|XRT|250|0|250|B
20190619|IJR|909|0|1720|B
20190619|IJS|3|0|3|B
20190619|IWM|10894|0|23231|B
20190619|IWN|115|0|115|B
20190619|SCHB|75|0|75|B
20190619|VB|3|0|4|B
20190619|VBR|100|0|260|B
20190619|VTI|1111|0|4139|B
20190619|VXF|20|0|220|B
20190619|XRT|4120|0|5820|B
20190620|IJR|243|0|374|B
20190620|ITOT|100|0|1200|B
20190620|IWM|19170|0|32945|B
20190620|RETL|10|0|10|B
20190620|SCHB|200|0|200|B
20190620|SLYV|100|0|100|B
20190620|VB|630|0|630|B
20190620|VBR|5|0|8|B
20190620|VTI|677|0|1520|B
20190620|XRT|1800|0|1900|B
20190621|IJR|254|0|254|B
20190621|ITOT|56|0|56|B
20190621|IWM|16740|0|30691|B
20190621|IWN|200|0|300|B
20190621|RETL|300|0|300|B
20190621|SCHA|136|0|136|B
20190621|SCHB|290|0|301|B
20190621|SLYV|100|0|100|B
20190621|VB|199|0|436|B
20190621|VIOV|39|0|39|B
20190621|VTI|316|0|1091|B
20190621|XRT|476|0|476|B
20190624|FNDX|400|0|400|B
20190624|IJR|53|0|53|B
20190624|ITOT|102|0|202|B
20190624|IWM|32247|0|50272|B
20190624|MFUS|200|0|200|B
20190624|RETL|210|0|210|B
20190624|SLYV|44|0|44|B
20190624|URTY|107|0|207|B
20190624|VBR|50|0|50|B
20190624|VTI|1818|0|3841|B
20190624|XRT|1430|0|2030|B
20190625|IJR|5210|0|5210|B
20190625|IWM|6241|0|14736|B
20190625|SCHA|86|0|86|B
20190625|URTY|100|0|1708|B
20190625|VB|24|0|24|B
20190625|VTHR|20|0|20|B
20190625|VTI|470|0|742|B
20190625|XRT|3898|0|3998|B
20190626|IJR|56|0|56|B
20190626|IWM|8100|0|14614|B
20190626|SCHB|170|0|170|B
20190626|URTY|30|0|226|B
20190626|VB|78|0|476|B
20190626|VBR|21|0|21|B
20190626|VTI|582|0|862|B
20190626|VTWO|200|0|200|B
20190626|XRT|55|0|55|B
20190627|IJR|580|0|896|B
20190627|IWM|9392|0|20331|B
20190627|IWN|104|0|111|B
20190627|SCHB|70|0|170|B
20190627|VB|65|0|65|B
20190627|VBR|18|0|18|B
20190627|VTI|1841|0|3152|B
20190627|XRT|716|0|716|B
20190628|IJR|300|0|912|B
20190628|IWC|15|0|15|B
20190628|IWM|20891|0|28569|B
20190628|IWN|400|0|500|B
20190628|URTY|110|0|210|B
20190628|VB|400|0|400|B
20190628|VCR|31|0|31|B
20190628|VTI|826|0|826|B
20190628|XRT|2425|0|2550|B
20190701|IJR|540|0|1140|B
20190701|IJT|213|0|213|B
20190701|IWM|10140|0|15161|B
20190701|IWN|40|0|132|B
20190701|RETL|99|0|99|B
20190701|SLYG|1|0|1|B
20190701|UWM|1713|0|1713|B
20190701|VB|140|0|240|B
20190701|VBR|205|0|245|B
20190701|VTI|1357|0|1998|B
20190701|XRT|100|0|1300|B
20190702|IJR|3581|0|3581|B
20190702|IJT|104|0|104|B
20190702|IWM|27829|0|40482|B
20190702|IWN|200|0|200|B
20190702|VB|473|0|601|B
20190702|VIOG|100|0|100|B
20190702|VTI|2534|0|5536|B
20190702|XRT|2325|0|2325|B
20190703|IJR|2200|0|2278|B
20190703|IWC|156|0|156|B
20190703|IWM|12536|0|20290|B
20190703|IWN|193|0|393|B
20190703|RETL|315|0|315|B
20190703|SLYV|9|0|9|B
20190703|URTY|100|0|200|B
20190703|VB|136|0|642|B
20190703|VCR|2|0|2|B
20190703|VIOO|100|0|100|B
20190703|VTI|4466|0|5163|B
20190703|XRT|255|0|1955|B
20190705|IJR|1333|0|1333|B
20190705|IWM|15645|0|22760|B
20190705|IWN|200|0|200|B
20190705|URTY|14|0|614|B
20190705|VB|81|0|81|B
20190705|VTI|2957|0|3694|B
20190705|VTWO|358|0|358|B
20190705|XRT|510|0|1652|B
20190708|IJR|2270|0|2482|B
20190708|IWM|11476|0|14855|B
20190708|IWN|10|0|10|B
20190708|SLYG|12|0|12|B
20190708|URTY|5|0|805|B
20190708|VBR|46|0|46|B
20190708|VCR|23|0|23|B
20190708|VTI|2338|0|4097|B
20190709|IJR|325|0|496|B
20190709|IWM|19228|0|34202|B
20190709|IWN|100|0|100|B
20190709|SCHB|200|0|205|B
20190709|URTY|450|0|450|B
20190709|VBR|16|0|98|B
20190709|VTI|1208|0|2314|B
20190709|XRT|5960|0|7729|B
20190710|IJR|642|0|1042|B
20190710|IWM|13967|0|22066|B
20190710|IWN|230|0|230|B
20190710|URTY|100|0|100|B
20190710|UWM|100|0|100|B
20190710|VB|201|0|201|B
20190710|VBR|41|0|41|B
20190710|VTI|1167|0|2434|B
20190710|VTWO|75|0|84|B
20190710|XRT|2475|0|2940|B
20190711|IJR|810|0|1604|B
20190711|IJS|50|0|50|B
20190711|IWC|22|0|22|B
20190711|IWM|18329|0|24916|B
20190711|IWN|25|0|25|B
20190711|SLYG|30|0|30|B
20190711|URTY|211|0|411|B
20190711|VBR|200|0|200|B
20190711|VCR|43|0|43|B
20190711|VTI|1900|0|2862|B
20190712|IJR|1398|0|1467|B
20190712|ITOT|2148|0|2148|B
20190712|IWM|15564|0|25574|B
20190712|IWN|100|0|100|B
20190712|URTY|42|0|192|B
20190712|UWM|100|0|100|B
20190712|VB|1|0|1|B
20190712|VBR|16|0|16|B
20190712|VTI|131|0|1452|B
20190712|XRT|5370|0|6415|B
20190715|IJR|673|0|673|B
20190715|IJS|48|0|48|B
20190715|ITOT|332|0|586|B
20190715|IWM|10681|0|13054|B
20190715|RETL|30|0|30|B
20190715|SCHA|88|0|88|B
20190715|SLYG|20|0|20|B
20190715|URTY|200|0|507|B
20190715|UWM|50|0|50|B
20190715|VIOO|8|0|137|B
20190715|VTI|194|0|1252|B
20190715|XRT|2980|0|2980|B
20190716|ITOT|991|0|1341|B
20190716|IWM|15173|0|25279|B
20190716|IWN|200|0|300|B
20190716|SCHB|300|0|300|B
20190716|VB|28|0|30|B
20190716|VBR|5|0|5|B
20190716|VTI|560|0|933|B
20190716|VTWO|14|0|87|B
20190716|XRT|386|0|386|B
20190717|IJR|30|0|71|B
20190717|IWC|10|0|20|B
20190717|IWM|10888|0|13260|B
20190717|URTY|528|0|528|B
20190717|VBR|75|0|187|B
20190717|VTI|480|0|1380|B
20190717|VXF|410|0|410|B
20190717|XRT|4848|0|5466|B
20190718|FTC|47|0|115|B
20190718|IJR|2331|0|3461|B
20190718|IJS|50|0|50|B
20190718|ITOT|520|0|1020|B
20190718|IWM|13517|0|19530|B
20190718|IWN|131|0|419|B
20190718|RETL|930|0|930|B
20190718|SPTM|48|0|113|B
20190718|URTY|1727|0|2827|B
20190718|UWM|5|0|97|B
20190718|VB|182|0|182|B
20190718|VBR|335|0|585|B
20190718|VTI|5563|0|8545|B
20190718|XRT|2693|0|3093|B
20190719|IJR|77|0|596|B
20190719|IJS|50|0|250|B
20190719|IJT|40|0|40|B
20190719|ITOT|1420|0|5920|B
20190719|IWM|12839|0|25045|B
20190719|IWN|230|0|230|B
20190719|SCHB|540|0|2442|B
20190719|SLYV|100|0|100|B
20190719|VB|3|0|3|B
20190719|VBR|35|0|35|B
20190719|VTI|4739|0|7013|B
20190719|XRT|1540|0|6040|B
20190722|IJR|397|0|651|B
20190722|IJS|83|0|83|B
20190722|ITOT|60|0|762|B
20190722|IWM|16424|0|31369|B
20190722|SCHB|100|0|100|B
20190722|URTY|500|0|600|B
20190722|UWM|149|0|149|B
20190722|VBR|6|0|6|B
20190722|VTI|1559|0|2356|B
20190722|XRT|3300|0|3300|B
20190723|IJR|502|0|3967|B
20190723|ITOT|380|0|630|B
20190723|IWM|16903|0|28585|B
20190723|URTY|100|0|100|B
20190723|VBR|100|0|100|B
20190723|VTI|990|0|3294|B
20190723|XRT|206|0|206|B
20190724|IJR|1500|0|1960|B
20190724|ITOT|30|0|30|B
20190724|IWC|100|0|200|B
20190724|IWM|10355|0|20640|B
20190724|RETL|51|0|51|B
20190724|SCHB|4|0|4|B
20190724|URTY|310|0|335|B
20190724|USMF|15|0|15|B
20190724|UWM|200|0|200|B
20190724|VBR|107|0|283|B
20190724|VTI|3821|0|4972|B
20190724|XRT|2700|0|3660|B
20190725|IJR|200|0|226|B
20190725|ITOT|600|0|600|B
20190725|IWC|120|0|120|B
20190725|IWM|29253|0|50327|B
20190725|IWN|2125|0|2325|B
20190725|SCHB|300|0|504|B
20190725|URTY|205|0|205|B
20190725|UWM|525|0|790|B
20190725|VB|2|0|11|B
20190725|VBR|19|0|19|B
20190725|VCR|1|0|1|B
20190725|VTI|4410|0|8825|B
20190725|XRT|2685|0|3185|B
20190726|IJR|363|0|613|B
20190726|IJS|3|0|3|B
20190726|IWM|11499|0|26108|B
20190726|IWN|489|0|589|B
20190726|RETL|108|0|108|B
20190726|SLYG|181|0|181|B
20190726|SLYV|100|0|100|B
20190726|URTY|827|0|827|B
20190726|UWM|1635|0|1635|B
20190726|VB|24|0|124|B
20190726|VBR|100|0|100|B
20190726|VTI|5124|0|9252|B
20190726|VXF|20|0|21|B
20190726|XRT|400|0|400|B
20190729|DSI|2|0|2|B
20190729|IJR|861|0|2650|B
20190729|IWM|12301|0|28084|B
20190729|IWN|20|0|20|B
20190729|SLYV|102|0|102|B
20190729|URTY|352|0|852|B
20190729|UWM|200|0|800|B
20190729|VB|151|0|151|B
20190729|VBR|13|0|13|B
20190729|VTI|4042|0|5620|B
20190729|XRT|760|0|1454|B
20190730|GAMR|100|0|100|B
20190730|IJR|617|0|1270|B
20190730|IJS|75|0|75|B
20190730|ITOT|16|0|16|B
20190730|IWM|22052|0|42832|B
20190730|IWN|201|0|401|B
20190730|SLYV|211|0|336|B
20190730|UWM|10|0|210|B
20190730|VB|1|0|1|B
20190730|VBR|20|0|20|B
20190730|VTI|1146|0|2823|B
20190730|XRT|600|0|1968|B
20190731|IWM|9518|0|15365|B
20190731|URTY|200|0|200|B
20190731|UWM|100|0|150|B
20190731|VB|100|0|100|B
20190731|VBR|16|0|16|B
20190731|VTI|1253|0|1294|B
20190731|VTWO|5|0|5|B
20190731|XRT|600|0|1100|B
20190801|IJR|300|0|300|B
20190801|IJS|25|0|25|B
20190801|IWM|5468|0|16130|B
20190801|VB|7|0|7|B
20190801|VBR|134|0|134|B
20190801|VCR|3|0|3|B
20190801|VTI|380|0|947|B
20190801|XRT|520|0|545|B
20190802|FTC|61|0|61|B
20190802|IJR|600|0|642|B
20190802|IWM|8191|0|13458|B
20190802|IWN|30|0|30|B
20190802|URTY|100|0|200|B
20190802|VB|4|0|37|B
20190802|VBR|5|0|5|B
20190802|VCR|1|0|1|B
20190802|VTI|1063|0|1063|B
20190802|XRT|65|0|265|B
20190805|FTC|100|0|100|B
20190805|IJR|705|0|705|B
20190805|IJS|2|0|102|B
20190805|IWC|67|0|67|B
20190805|IWM|1586|0|6077|B
20190805|IWN|100|0|100|B
20190805|SCHA|104|0|104|B
20190805|VB|26|0|226|B
20190805|VBR|103|0|103|B
20190805|VCR|29|0|29|B
20190805|VTI|1029|0|3337|B
20190806|IJR|400|0|400|B
20190806|IWM|2176|0|5169|B
20190806|IWN|300|0|300|B
20190806|SPTM|16|0|16|B
20190806|URTY|200|0|200|B
20190806|VTI|2395|0|2695|B
20190806|VTWO|88|0|88|B
20190806|XRT|40|0|40|B
20190807|IWM|2920|0|4120|B
20190807|VB|5|0|5|B
20190807|VBR|25|0|51|B
20190807|VTI|428|0|635|B
20190808|IJR|448|0|448|B
20190808|IJS|3|0|3|B
20190808|IWM|6095|0|8598|B
20190808|IWN|100|0|100|B
20190808|SPTM|1|0|1|B
20190808|VTI|4422|0|22921|B
20190808|XRT|1059|0|1059|B
20190809|IJR|230|0|230|B
20190809|IJS|2|0|2|B
20190809|IWM|11948|0|14988|B
20190809|IWN|100|0|1200|B
20190809|URTY|200|0|526|B
20190809|UWM|200|0|200|B
20190809|VB|6|0|58|B
20190809|VBR|50|0|50|B
20190809|VTHR|20|0|20|B
20190809|VTI|1514|0|5149|B
20190809|VTWO|100|0|100|B
20190809|XRT|2562|0|2862|B
20190812|GAMR|150|0|150|B
20190812|IJR|80|0|80|B
20190812|IWM|10703|0|12763|B
20190812|IWN|200|0|400|B
20190812|SPTM|10|0|10|B
20190812|URTY|106|0|119|B
20190812|VB|1306|0|1309|B
20190812|VBR|1|0|1|B
20190812|VTI|5847|0|12177|B
20190812|VTWO|400|0|400|B
20190813|IJR|213|0|513|B
20190813|IWM|19516|0|23526|B
20190813|IWN|300|0|303|B
20190813|IWV|10|0|86|B
20190813|SCHA|17|0|17|B
20190813|URTY|112|0|712|B
20190813|VB|1|0|1|B
20190813|VBR|20|0|1035|B
20190813|VTI|3618|0|9706|B
20190813|XRT|5365|0|5909|B
20190814|FTC|133|0|133|B
20190814|IJR|1547|0|1847|B
20190814|IJT|100|0|370|B
20190814|IWM|26599|0|34739|B
20190814|IWN|984|0|984|B
20190814|RETL|200|0|200|B
20190814|URTY|833|0|973|B
20190814|UWM|72|0|72|B
20190814|VB|247|0|247|B
20190814|VCR|17|0|63|B
20190814|VTI|1524|0|3362|B
20190814|XRT|2553|0|2568|B
20190815|IJR|217|0|217|B
20190815|ITOT|3|0|3|B
20190815|IWM|21725|0|33150|B
20190815|IWN|200|0|200|B
20190815|MFUS|14|0|14|B
20190815|SCHA|74|0|274|B
20190815|SPTM|7|0|7|B
20190815|URTY|425|0|624|B
20190815|VB|5|0|167|B
20190815|VBR|21|0|248|B
20190815|VCR|10|0|10|B
20190815|VTI|1656|0|3022|B
20190815|XRT|125|0|125|B
20190816|IJT|4|0|114|B
20190816|IWC|100|0|100|B
20190816|IWM|9766|0|15203|B
20190816|IWN|25|0|25|B
20190816|VB|33|0|33|B
20190816|VTI|722|0|1392|B
20190816|XRT|1200|0|2400|B
20190816|XSMO|47|0|47|B
20190819|DSI|30|0|30|B
20190819|IJR|100|0|426|B
20190819|IJS|104|0|104|B
20190819|ITOT|1|0|1|B
20190819|IWM|12457|0|18546|B
20190819|MFUS|500|0|600|B
20190819|VB|1|0|1|B
20190819|VTI|2415|0|2530|B
20190819|XRT|265|0|665|B
20190820|IJR|38|0|38|B
20190820|IJS|13|0|13|B
20190820|IWC|200|0|200|B
20190820|IWM|9116|0|18250|B
20190820|SPTM|10|0|10|B
20190820|VB|1|0|1|B
20190820|VTI|1859|0|2109|B
20190820|XRT|497|0|497|B
20190821|IJS|2|0|2|B
20190821|IJT|50|0|50|B
20190821|IWM|13692|0|18310|B
20190821|IWN|30|0|30|B
20190821|URTY|100|0|505|B
20190821|VTI|330|0|789|B
20190821|XRT|1315|0|3015|B
