Date|Symbol|Short Volume|Short Exempt Volume|Total Volume|Market Center
20210428|BUZZ|8150|4865|54223|Q
20210429|BUZZ|4413|857|69674|Q
20210430|BUZZ|1194|1000|48054|Q
20210503|BUZZ|10333|3651|94946|Q
20210504|BUZZ|9158|5266|108224|Q
20210505|BUZZ|4809|3086|55766|Q
20210506|BUZZ|14146|222|127009|Q
20210507|BUZZ|5797|0|52096|Q
20210510|BUZZ|13423|2415|245989|Q
20210511|BUZZ|3557|521|77093|Q
20210512|BUZZ|5992|1131|97378|Q
20210513|BUZZ|6403|5806|72406|Q
20210514|BUZZ|1588|281|38044|Q
20210517|BUZZ|892|496|36259|Q
20210518|BUZZ|2470|670|34733|Q
20210519|BUZZ|8952|913|43909|Q
20210520|BUZZ|3533|778|32437|Q
20210521|BUZZ|2014|177|68462|Q
20210524|BUZZ|3621|658|55793|Q
20210525|BUZZ|3544|460|32941|Q
20210526|BUZZ|10797|479|67745|Q
20210527|BUZZ|3953|932|45432|Q
20210528|BUZZ|3720|249|39135|Q
20210601|BUZZ|3878|319|51317|Q
20210602|BUZZ|30843|1291|126875|Q
20210603|BUZZ|4268|509|33933|Q
20210604|BUZZ|1886|262|35840|Q
20210607|BUZZ|4573|38|62532|Q
20210608|BUZZ|10800|65|43313|Q
20210609|BUZZ|12645|50|52648|Q
20210610|BUZZ|15020|434|72081|Q
20210611|BUZZ|2754|128|32058|Q
20210614|BUZZ|4436|400|27857|Q
20210615|BUZZ|2814|156|31382|Q
20210616|BUZZ|4712|111|38990|Q
20210617|BUZZ|1054|225|22526|Q
20210618|BUZZ|814|0|29564|Q
20210621|BUZZ|2073|1384|33402|Q
20210622|BUZZ|4073|323|33761|Q
20210623|BUZZ|471|40|25133|Q
20210624|BUZZ|3277|443|23342|Q
20210625|BUZZ|1615|18|25929|Q
20210628|BUZZ|1185|28|25744|Q
20210629|BUZZ|3290|5|21490|Q
20210630|BUZZ|2267|123|13500|Q
20210701|BUZZ|774|110|39771|Q
20210702|BUZZ|1317|306|16934|Q
20210706|BUZZ|1226|185|26378|Q
20210707|BUZZ|1102|25|17445|Q
20210708|BUZZ|584|460|25451|Q
20210709|BUZZ|475|0|22911|Q
20210712|BUZZ|522|125|17294|Q
20210713|BUZZ|2576|671|18362|Q
20210714|BUZZ|1509|112|23600|Q
20210715|BUZZ|1245|557|30910|Q
20210716|BUZZ|3315|345|33085|Q
20201118|DFAU|3000611|0|3000611|Q
20201119|DFAU|122930|0|136448|Q
20201120|DFAU|21533|0|29488|Q
20201123|DFAU|221639|0|228268|Q
20201124|DFAU|77494|0|84394|Q
