Date|Symbol|Short Volume|Short Exempt Volume|Total Volume|Market Center
20210111|DFAU|5619|0|7553|K
20210112|DFAU|10276|0|10504|K
20210113|DFAU|6131|0|8182|K
20210114|DFAU|10713|0|11722|K
20210115|DFAU|8640|0|8640|K
20210119|DFAU|8695|0|8695|K
20210120|DFAU|8840|0|8944|K
20210121|DFAU|8074|0|8178|K
20210122|DFAU|858|0|1758|K
20210125|DFAU|17765|0|17765|K
20210126|DFAU|5186|0|5186|K
20210127|DFAU|8857|0|8857|K
20210128|DFAU|635|0|1724|K
20210129|DFAU|3881|0|3881|K
20210201|DFAU|100|0|100|K
20210202|DFAU|200|0|200|K
20210203|DFAU|598|0|798|K
20210204|DFAU|811|0|1095|K
20210205|DFAU|1764|0|1764|K
20210208|DFAU|10658|0|10658|K
20210209|DFAU|5297|0|5297|K
20210210|DFAU|5069|0|5069|K
20210211|DFAU|154|0|156|K
20210212|DFAU|2767|0|3267|K
20210216|DFAU|1394|0|1394|K
20210217|DFAU|7847|0|9547|K
20210218|DFAU|5094|0|9027|K
20210219|DFAU|615|0|715|K
20210222|DFAU|10181|0|10636|K
20210223|DFAU|3932|0|4486|K
20210224|DFAU|1082|0|1437|K
20210225|DFAU|3683|0|6325|K
20210226|DFAU|3059|0|5186|K
20210301|DFAU|936|0|1341|K
20210302|DFAU|6762|0|7162|K
20210303|DFAU|2330|0|2335|K
20210304|DFAU|8539|0|8749|K
20210305|DFAU|901|0|1101|K
20210308|DFAU|414|0|1788|K
20210309|DFAU|10838|0|11139|K
20210310|DFAU|7165|0|10680|K
20210311|DFAU|2315|0|2815|K
20210312|DFAU|1629|0|1629|K
20210315|DFAU|5820|0|6048|K
20210316|DFAU|2050|0|2596|K
20210317|DFAU|1803|0|4862|K
20210318|DFAU|3748|0|4688|K
20210319|DFAU|11595|0|13149|K
20210322|DFAU|1031|0|3540|K
20210323|DFAU|18326|0|18329|K
20210324|DFAU|702|0|702|K
20210325|DFAU|1507|0|4220|K
20210326|DFAU|2375|0|2678|K
20210329|DFAU|2401|0|2401|K
20210330|DFAU|4429|0|4429|K
20210331|DFAU|11583|0|12193|K
20210401|DFAU|7056|0|7285|K
20210405|DFAU|5817|0|6217|K
20210406|DFAU|19119|0|19119|K
20210407|DFAU|3963|0|6793|K
20210408|DFAU|1035|0|1494|K
20210409|DFAU|120|0|246|K
20210412|DFAU|1817|0|5343|K
20210413|DFAU|5934|0|6377|K
20210414|DFAU|752|0|4602|K
20210415|DFAU|2070|0|2070|K
20210416|DFAU|1826|0|2748|K
20210419|DFAU|4031|0|4132|K
20210420|DFAU|3358|0|3542|K
20210421|DFAU|4549|0|10823|K
20210422|DFAU|3860|0|4085|K
20210423|DFAU|7551|0|7575|K
20210426|DFAU|1390|0|1390|K
20210427|DFAU|3412|0|3636|K
