Date|Symbol|Short Volume|Short Exempt Volume|Total Volume|Market Center
20200721|AVUS|20411|0|36226|P
20200722|AVUS|5334|0|5834|P
20200723|AVUS|11958|0|11958|P
20200724|AVUS|9108|0|9208|P
20200727|AVUS|4584|0|5180|P
20200728|AVUS|1036|0|15159|P
20200729|AVUS|5425|0|5715|P
20200730|AVUS|2222|1|2232|P
20200731|AVUS|2517|0|2517|P
20200803|AVUS|2187|0|2187|P
20200804|AVUS|14364|0|14374|P
20200805|AVUS|6130|0|6133|P
20200806|AVUS|6156|0|6156|P
20200807|AVUS|5758|0|5760|P
20200810|AVUS|9537|0|9753|P
20200811|AVUS|7482|0|7696|P
20200812|AVUS|6638|0|7213|P
20200813|AVUS|36699|93|67258|P
20200814|AVUS|1|0|6231|P
20200817|AVUS|337|0|1822|P
20200818|AVUS|1351|0|1915|P
20200819|AVUS|2010|0|2413|P
20200820|AVUS|7865|0|7868|P
20200821|AVUS|7533|0|7536|P
20200824|AVUS|6309|0|6340|P
20200825|AVUS|8746|0|8927|P
20200826|AVUS|24434|0|24441|P
20200827|AVUS|4566|0|4569|P
20200828|AVUS|5206|0|5206|P
20200831|AVUS|6362|0|6363|P
20200901|AVUS|7692|0|7692|P
20200902|AVUS|7819|0|7820|P
20200903|AVUS|10234|0|10867|P
20200904|AVUS|28248|0|29528|P
20200908|AVUS|7538|0|7558|P
20200909|AVUS|8|0|4345|P
20200910|AVUS|102|0|12193|P
20200911|AVUS|9150|0|12855|P
20200914|AVUS|16707|11|18591|P
20200915|AVUS|8249|0|9078|P
20200916|AVUS|32456|0|32456|P
20200917|AVUS|0|0|6397|P
20200918|AVUS|41|0|7226|P
20200921|AVUS|1116|0|5365|P
20200922|AVUS|13|0|2144|P
20200923|AVUS|4032|0|5332|P
20200924|AVUS|14253|0|15220|P
20200925|AVUS|651|0|888|P
20200928|AVUS|6679|1|6679|P
20200929|AVUS|19921|0|22721|P
20200930|AVUS|3791|0|5798|P
20201001|AVUS|100|0|3933|P
20201002|AVUS|20|0|1729|P
20201005|AVUS|3694|0|11451|P
