Date|Symbol|Short Volume|Short Exempt Volume|Total Volume|Market Center
20201204|DFAU|7490|0|9995|Z
20201207|DFAU|3674|0|3674|Z
20201208|DFAU|997|0|1097|Z
20201209|DFAU|3015|0|3215|Z
20201210|DFAU|249|0|781|Z
20201211|DFAU|1653|0|1753|Z
20201214|DFAU|3775|0|4105|Z
20201215|DFAU|500|0|720|Z
20201216|DFAU|2188|0|2288|Z
20201217|DFAU|3900|0|7051|Z
20201218|DFAU|5605|0|5605|Z
20201221|DFAU|6115|0|6328|Z
20201222|DFAU|4285|0|4285|Z
20201223|DFAU|279|0|630|Z
20201224|DFAU|1863|0|1974|Z
20201228|DFAU|2847|0|2947|Z
20201229|DFAU|5336|0|5436|Z
20201231|DFAU|500|0|500|Z
20210104|DFAU|773|0|1224|Z
20210105|DFAU|1651|0|2259|Z
20210106|DFAU|14|0|5428|Z
20210107|DFAU|6148|0|10060|Z
20210108|DFAU|431|0|431|Z
20210111|DFAU|3385|0|3385|Z
20210112|DFAU|5600|0|5913|Z
20210113|DFAU|5638|0|6573|Z
20210114|DFAU|3992|0|4392|Z
20210115|DFAU|3689|0|3689|Z
20210119|DFAU|4616|0|4716|Z
20210120|DFAU|4501|0|4501|Z
20210121|DFAU|3389|0|3749|Z
20210122|DFAU|3855|0|5201|Z
20210126|DFAU|5464|0|5464|Z
20210127|DFAU|602|0|702|Z
20210128|DFAU|420|0|720|Z
20210129|DFAU|2891|0|3567|Z
20210201|DFAU|197|0|3767|Z
20210202|DFAU|1512|0|2924|Z
20210203|DFAU|1345|0|2045|Z
20210204|DFAU|1700|0|1724|Z
20210205|DFAU|146|0|756|Z
20210208|DFAU|989|0|3589|Z
20210209|DFAU|685|0|685|Z
20210210|DFAU|1506|0|1716|Z
20210211|DFAU|1112|0|1120|Z
20210212|DFAU|855|0|855|Z
20210216|DFAU|1335|0|1335|Z
20210217|DFAU|1539|0|2039|Z
20210218|DFAU|3658|0|4058|Z
20210219|DFAU|400|0|400|Z
20210222|DFAU|719|0|819|Z
20210223|DFAU|273|0|925|Z
20210224|DFAU|5408|0|5650|Z
20210225|DFAU|5281|0|5970|Z
20210226|DFAU|6325|0|6967|Z
20210301|DFAU|790|0|790|Z
20210302|DFAU|3304|0|3404|Z
20210303|DFAU|1890|0|2035|Z
20210304|DFAU|977|0|1140|Z
20210305|DFAU|6658|0|6960|Z
20210308|DFAU|150|0|1200|Z
20210309|DFAU|2668|0|2786|Z
20210310|DFAU|5548|0|5861|Z
20210311|DFAU|1720|0|2620|Z
20210312|DFAU|1936|0|1936|Z
20210315|DFAU|2253|0|3083|Z
20210316|DFAU|9971|0|10248|Z
20210317|DFAU|375|0|714|Z
20210318|DFAU|1308|0|1508|Z
20210319|DFAU|4495|0|4591|Z
20210322|DFAU|1755|0|1755|Z
20210323|DFAU|2539|0|2539|Z
20210324|DFAU|200|0|200|Z
20210325|DFAU|1132|0|1195|Z
20210326|DFAU|1010|0|1010|Z
20210329|DFAU|1600|0|1600|Z
20210330|DFAU|3515|0|6315|Z
20210331|DFAU|4187|0|4187|Z
20210401|DFAU|4489|0|4893|Z
20210405|DFAU|700|0|700|Z
20210406|DFAU|1279|0|1279|Z
20210407|DFAU|354|0|354|Z
20210408|DFAU|1037|0|1951|Z
20210409|DFAU|1524|0|1524|Z
20210412|DFAU|651|0|1047|Z
20210413|DFAU|1765|0|1765|Z
20210414|DFAU|2589|0|4994|Z
20210415|DFAU|7826|0|7835|Z
20210416|DFAU|792|0|1517|Z
20210419|DFAU|1645|0|1645|Z
20210420|DFAU|800|0|948|Z
20210421|DFAU|1276|0|2290|Z
