Date|Symbol|Short Volume|Short Exempt Volume|Total Volume|Market Center
20170403|DSI|0|0|300|X
20170413|DSI|0|0|383|X
20170425|DSI|0|0|1000|X
20170426|DSI|172|0|559|X
20170501|DSI|100|0|100|X
20170502|DSI|0|0|100|X
20170503|DSI|0|0|300|X
20170505|DSI|100|0|100|X
20170509|DSI|100|0|200|X
20170510|DSI|0|0|500|X
20170516|DSI|200|0|400|X
20170517|DSI|300|0|900|X
20170518|DSI|0|0|1300|X
20170523|DSI|0|0|400|X
20170524|DSI|1000|0|1000|X
20170530|DSI|0|0|600|X
20170602|DSI|0|0|200|X
20170808|DSI|0|0|200|X
20170809|DSI|0|0|400|X
20170810|DSI|0|0|200|X
20170811|DSI|0|0|800|X
20170814|DSI|100|0|700|X
20170816|DSI|0|0|800|X
20170817|DSI|100|0|700|X
20170818|DSI|0|0|900|X
20170821|DSI|0|0|500|X
20170822|DSI|0|0|300|X
20170823|DSI|0|0|600|X
20170824|DSI|0|0|400|X
20170828|DSI|0|0|100|X
20170829|DSI|0|0|700|X
20170831|DSI|0|0|200|X
20170906|DSI|0|0|100|X
20170907|DSI|0|0|100|X
20170911|DSI|100|0|100|X
20171004|DSI|0|0|200|X
20171101|DSI|200|0|400|X
20171102|DSI|0|0|200|X
20171103|DSI|231|0|231|X
20171106|DSI|0|0|500|X
20171114|DSI|0|0|300|X
20171115|DSI|200|0|200|X
20171120|DSI|100|0|100|X
20171124|DSI|0|0|400|X
20171213|DSI|0|0|400|X
20171221|DSI|200|0|200|X
20171222|DSI|0|0|300|X
20171226|DSI|100|0|100|X
20171227|DSI|300|0|300|X
20180102|DSI|100|0|100|X
20180103|DSI|0|0|100|X
20180104|DSI|115|0|115|X
20180105|DSI|100|0|100|X
20180112|DSI|500|0|500|X
20180119|DSI|100|0|100|X
20180122|DSI|0|0|100|X
20180123|DSI|100|0|100|X
20180125|DSI|0|0|100|X
20180126|DSI|0|0|400|X
20180129|DSI|100|0|300|X
20180130|DSI|0|0|300|X
20180202|DSI|0|0|100|X
20180205|DSI|100|0|100|X
20180206|DSI|0|0|500|X
20180209|DSI|500|0|600|X
20180216|DSI|200|0|200|X
20180222|DSI|0|0|100|X
20180313|DSI|100|0|100|X
20180314|DSI|0|0|100|X
20180320|DSI|700|0|700|X
20180326|DSI|100|0|100|X
20180430|DSI|0|0|100|X
20180502|DSI|0|0|200|X
20180503|DSI|300|0|300|X
20180515|DSI|100|0|100|X
20180530|DSI|600|0|600|X
20180531|DSI|0|0|100|X
20180606|DSI|1000|0|1000|X
20180614|DSI|0|0|100|X
20180619|DSI|100|0|100|X
20180621|DSI|0|0|100|X
20180622|DSI|0|0|100|X
20180625|DSI|200|0|200|X
20180626|DSI|200|0|200|X
20180705|DSI|0|0|200|X
20180709|DSI|147|0|247|X
20180724|DSI|400|0|400|X
20180726|DSI|600|0|600|X
20180731|DSI|0|0|200|X
20180810|DSI|300|0|400|X
20180815|DSI|200|0|200|X
20180912|DSI|1200|0|1200|X
20181025|DSI|200|0|200|X
20181026|DSI|400|0|400|X
20181029|DSI|200|0|200|X
20181030|DSI|600|0|1500|X
20181031|DSI|200|0|200|X
20181112|DSI|100|0|100|X
20181120|DSI|200|0|300|X
20181206|DSI|100|0|100|X
20181207|DSI|200|0|500|X
20181217|DSI|200|0|200|X
20181219|DSI|200|0|200|X
20181220|DSI|200|0|200|X
20181227|DSI|100|0|100|X
20181228|DSI|600|0|600|X
20181231|DSI|400|0|800|X
20190102|DSI|200|0|200|X
20190103|DSI|300|0|700|X
20190104|DSI|0|0|100|X
20190128|DSI|700|0|1100|X
20190207|DSI|200|0|200|X
20190225|DSI|400|0|500|X
20190228|DSI|700|0|700|X
20190304|DSI|200|0|200|X
20190417|DSI|100|0|100|X
20190429|DSI|100|0|100|X
20190513|DSI|0|0|100|X
20190514|DSI|100|0|200|X
20190522|DSI|500|0|500|X
20190530|DSI|100|0|100|X
20190531|DSI|0|0|400|X
20190603|DSI|400|0|700|X
20190604|DSI|100|0|100|X
20190605|DSI|100|0|200|X
20190606|DSI|400|0|500|X
20190607|DSI|0|0|100|X
20190611|DSI|100|0|400|X
20190612|DSI|100|0|100|X
20190614|DSI|200|0|200|X
20190618|DSI|100|0|100|X
20190625|DSI|200|0|200|X
20190628|DSI|0|0|100|X
20190701|DSI|100|0|100|X
20190709|DSI|100|0|100|X
20190725|DSI|0|0|100|X
20190730|DSI|100|0|100|X
20190731|DSI|200|0|200|X
20190801|DSI|400|0|400|X
20190807|DSI|200|0|300|X
20190808|DSI|100|0|200|X
20190813|DSI|100|0|100|X
20190819|DSI|0|0|1600|X
20190820|DSI|100|0|300|X
20190827|DSI|100|0|100|X
20190906|DSI|0|0|300|X
20190909|DSI|200|0|200|X
20190910|DSI|200|0|200|X
20190911|DSI|0|0|100|X
20190916|DSI|0|0|200|X
20190917|DSI|100|0|100|X
20190919|DSI|0|0|100|X
20190924|DSI|200|0|400|X
20190925|DSI|0|0|100|X
20190927|DSI|100|0|100|X
20190930|DSI|200|0|200|X
20191002|DSI|1500|0|1600|X
20191003|DSI|100|0|100|X
20191004|DSI|100|0|100|X
20191007|DSI|200|0|200|X
20191010|DSI|100|0|100|X
20191011|DSI|0|0|900|X
20191014|DSI|400|0|1000|X
20191015|DSI|5500|0|8300|X
20191016|DSI|200|0|3600|X
20191017|DSI|0|0|5200|X
20191018|DSI|100|0|1700|X
20191022|DSI|100|0|100|X
20191023|DSI|0|0|100|X
20191028|DSI|200|0|500|X
20191029|DSI|200|0|200|X
20191030|DSI|400|0|1000|X
20191031|DSI|0|0|100|X
20191104|DSI|100|0|1011|X
20191106|DSI|100|0|100|X
20191107|DSI|700|0|1100|X
20191111|DSI|0|0|100|X
20191112|DSI|0|0|100|X
20191114|DSI|400|0|500|X
20191115|DSI|100|0|300|X
20191118|DSI|100|0|100|X
20191119|DSI|100|0|703|X
20191120|DSI|600|0|900|X
20191121|DSI|800|0|2000|X
20191122|DSI|100|0|300|X
20191125|DSI|400|0|800|X
20191126|DSI|1500|0|1600|X
20191127|DSI|700|0|700|X
20191129|DSI|0|0|1600|X
20191202|DSI|200|0|200|X
20191203|DSI|300|0|400|X
20191205|DSI|200|0|200|X
20191206|DSI|100|0|100|X
20191211|DSI|100|0|400|X
20191212|DSI|200|0|356|X
20191216|DSI|100|0|100|X
20191217|DSI|100|0|100|X
20191218|DSI|200|0|200|X
20191220|DSI|0|0|500|X
20191223|DSI|100|0|200|X
20191230|DSI|110|0|210|X
20200102|DSI|200|0|400|X
20200106|DSI|300|0|500|X
20200107|DSI|0|0|400|X
20200108|DSI|100|0|700|X
20200113|DSI|0|0|2600|X
20200115|DSI|0|0|100|X
20200117|DSI|100|0|100|X
20200121|DSI|0|0|200|X
20200122|DSI|0|0|200|X
20200123|DSI|300|0|700|X
20200124|DSI|100|0|300|X
20200127|DSI|0|0|1100|X
20200129|DSI|0|0|1358|X
20200130|DSI|0|0|300|X
20200131|DSI|408|0|1008|X
20200204|DSI|270|0|370|X
20200205|DSI|400|0|400|X
20200206|DSI|0|0|500|X
20200210|DSI|200|0|403|X
20200211|DSI|100|0|100|X
20200214|DSI|0|0|200|X
20200218|DSI|1000|0|1000|X
20200220|DSI|400|0|400|X
20200221|DSI|100|0|1717|X
20200224|DSI|4700|0|5400|X
20200225|DSI|400|0|3300|X
20200226|DSI|0|0|500|X
20200227|DSI|400|0|1000|X
20200228|DSI|400|0|900|X
20200302|DSI|830|0|930|X
20200303|DSI|500|0|1502|X
20200304|DSI|500|0|600|X
20200309|DSI|100|0|300|X
20200310|DSI|100|0|100|X
20200311|DSI|800|0|800|X
20200312|DSI|700|0|800|X
20200313|DSI|1500|0|2700|X
